filepath,label
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_2 (3)_vol.npy,0
rep_features\train\Negatives\mfcc_fcb25a78_nohash_0 (2)_orig.npy,0
rep_features\train\Negatives\mfcc_fcb25a78_nohash_0 (2)_slow.npy,0
rep_features\train\Negatives\mfcc_fcb25a78_nohash_0 (2)_fast.npy,0
rep_features\train\Negatives\mfcc_fcb25a78_nohash_0 (2)_pitch.npy,0
rep_features\train\Negatives\mfcc_fcb25a78_nohash_0 (2)_vol.npy,0
rep_features\train\Negatives\mfcc_f875f965_nohash_0 (22)_orig.npy,0
rep_features\train\Negatives\mfcc_f875f965_nohash_0 (22)_slow.npy,0
rep_features\train\Negatives\mfcc_f875f965_nohash_0 (22)_fast.npy,0
rep_features\train\Negatives\mfcc_f875f965_nohash_0 (22)_pitch.npy,0
rep_features\train\Negatives\mfcc_f875f965_nohash_0 (22)_vol.npy,0
rep_features\train\Negatives\mfcc_f2e9b610_nohash_2 (4)_orig.npy,0
rep_features\train\Negatives\mfcc_f2e9b610_nohash_2 (4)_slow.npy,0
rep_features\train\Negatives\mfcc_f2e9b610_nohash_2 (4)_fast.npy,0
rep_features\train\Negatives\mfcc_f2e9b610_nohash_2 (4)_pitch.npy,0
rep_features\train\Negatives\mfcc_f2e9b610_nohash_2 (4)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_1127_orig.npy,0
rep_features\train\Negatives\mfcc_noise_1127_slow.npy,0
rep_features\train\Negatives\mfcc_noise_1127_fast.npy,0
rep_features\train\Negatives\mfcc_noise_1127_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_1127_vol.npy,0
rep_features\train\Negatives\mfcc_f19c1390_nohash_0 (5)_orig.npy,0
rep_features\train\Negatives\mfcc_f19c1390_nohash_0 (5)_slow.npy,0
rep_features\train\Negatives\mfcc_f19c1390_nohash_0 (5)_fast.npy,0
rep_features\train\Negatives\mfcc_f19c1390_nohash_0 (5)_pitch.npy,0
rep_features\train\Negatives\mfcc_f19c1390_nohash_0 (5)_vol.npy,0
rep_features\train\Negatives\mfcc_fa44fcf5_nohash_0 (3)_orig.npy,0
rep_features\train\Negatives\mfcc_fa44fcf5_nohash_0 (3)_slow.npy,0
rep_features\train\Negatives\mfcc_fa44fcf5_nohash_0 (3)_fast.npy,0
rep_features\train\Negatives\mfcc_fa44fcf5_nohash_0 (3)_pitch.npy,0
rep_features\train\Negatives\mfcc_fa44fcf5_nohash_0 (3)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_1397_orig.npy,0
rep_features\train\Negatives\mfcc_noise_1397_slow.npy,0
rep_features\train\Negatives\mfcc_noise_1397_fast.npy,0
rep_features\train\Negatives\mfcc_noise_1397_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_1397_vol.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_1 (2)_orig.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_1 (2)_slow.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_1 (2)_fast.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_1 (2)_pitch.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_1 (2)_vol.npy,0
rep_features\train\Negatives\mfcc_facd97c0_nohash_0 (17)_orig.npy,0
rep_features\train\Negatives\mfcc_facd97c0_nohash_0 (17)_slow.npy,0
rep_features\train\Negatives\mfcc_facd97c0_nohash_0 (17)_fast.npy,0
rep_features\train\Negatives\mfcc_facd97c0_nohash_0 (17)_pitch.npy,0
rep_features\train\Negatives\mfcc_facd97c0_nohash_0 (17)_vol.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_3 (11)_orig.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_3 (11)_slow.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_3 (11)_fast.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_3 (11)_pitch.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_3 (11)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_326_orig.npy,0
rep_features\train\Negatives\mfcc_noise_326_slow.npy,0
rep_features\train\Negatives\mfcc_noise_326_fast.npy,0
rep_features\train\Negatives\mfcc_noise_326_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_326_vol.npy,0
rep_features\train\Negatives\mfcc_fbb2f6cc_nohash_0 (12)_orig.npy,0
rep_features\train\Negatives\mfcc_fbb2f6cc_nohash_0 (12)_slow.npy,0
rep_features\train\Negatives\mfcc_fbb2f6cc_nohash_0 (12)_fast.npy,0
rep_features\train\Negatives\mfcc_fbb2f6cc_nohash_0 (12)_pitch.npy,0
rep_features\train\Negatives\mfcc_fbb2f6cc_nohash_0 (12)_vol.npy,0
rep_features\train\Negatives\mfcc_f42e234b_nohash_1_orig.npy,0
rep_features\train\Negatives\mfcc_f42e234b_nohash_1_slow.npy,0
rep_features\train\Negatives\mfcc_f42e234b_nohash_1_fast.npy,0
rep_features\train\Negatives\mfcc_f42e234b_nohash_1_pitch.npy,0
rep_features\train\Negatives\mfcc_f42e234b_nohash_1_vol.npy,0
rep_features\train\Negatives\mfcc_noise_620_orig.npy,0
rep_features\train\Negatives\mfcc_noise_620_slow.npy,0
rep_features\train\Negatives\mfcc_noise_620_fast.npy,0
rep_features\train\Negatives\mfcc_noise_620_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_620_vol.npy,0
rep_features\train\Negatives\mfcc_fbb2f6cc_nohash_0 (20)_orig.npy,0
rep_features\train\Negatives\mfcc_fbb2f6cc_nohash_0 (20)_slow.npy,0
rep_features\train\Negatives\mfcc_fbb2f6cc_nohash_0 (20)_fast.npy,0
rep_features\train\Negatives\mfcc_fbb2f6cc_nohash_0 (20)_pitch.npy,0
rep_features\train\Negatives\mfcc_fbb2f6cc_nohash_0 (20)_vol.npy,0
rep_features\train\Negatives\mfcc_f5e44d34_nohash_2 (3)_orig.npy,0
rep_features\train\Negatives\mfcc_f5e44d34_nohash_2 (3)_slow.npy,0
rep_features\train\Negatives\mfcc_f5e44d34_nohash_2 (3)_fast.npy,0
rep_features\train\Negatives\mfcc_f5e44d34_nohash_2 (3)_pitch.npy,0
rep_features\train\Negatives\mfcc_f5e44d34_nohash_2 (3)_vol.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_2 (17)_orig.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_2 (17)_slow.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_2 (17)_fast.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_2 (17)_pitch.npy,0
rep_features\train\Negatives\mfcc_fa57ab3b_nohash_2 (17)_vol.npy,0
rep_features\train\Negatives\mfcc_fdb5155e_nohash_0 (2)_orig.npy,0
rep_features\train\Negatives\mfcc_fdb5155e_nohash_0 (2)_slow.npy,0
rep_features\train\Negatives\mfcc_fdb5155e_nohash_0 (2)_fast.npy,0
rep_features\train\Negatives\mfcc_fdb5155e_nohash_0 (2)_pitch.npy,0
rep_features\train\Negatives\mfcc_fdb5155e_nohash_0 (2)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_452_orig.npy,0
rep_features\train\Negatives\mfcc_noise_452_slow.npy,0
rep_features\train\Negatives\mfcc_noise_452_fast.npy,0
rep_features\train\Negatives\mfcc_noise_452_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_452_vol.npy,0
rep_features\train\Negatives\mfcc_f88f97a7_nohash_0 (8)_orig.npy,0
rep_features\train\Negatives\mfcc_f88f97a7_nohash_0 (8)_slow.npy,0
rep_features\train\Negatives\mfcc_f88f97a7_nohash_0 (8)_fast.npy,0
rep_features\train\Negatives\mfcc_f88f97a7_nohash_0 (8)_pitch.npy,0
rep_features\train\Negatives\mfcc_f88f97a7_nohash_0 (8)_vol.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_3 (3)_orig.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_3 (3)_slow.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_3 (3)_fast.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_3 (3)_pitch.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_3 (3)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_1134_orig.npy,0
rep_features\train\Negatives\mfcc_noise_1134_slow.npy,0
rep_features\train\Negatives\mfcc_noise_1134_fast.npy,0
rep_features\train\Negatives\mfcc_noise_1134_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_1134_vol.npy,0
rep_features\train\Negatives\mfcc_f798ac78_nohash_3 (15)_orig.npy,0
rep_features\train\Negatives\mfcc_f798ac78_nohash_3 (15)_slow.npy,0
rep_features\train\Negatives\mfcc_f798ac78_nohash_3 (15)_fast.npy,0
rep_features\train\Negatives\mfcc_f798ac78_nohash_3 (15)_pitch.npy,0
rep_features\train\Negatives\mfcc_f798ac78_nohash_3 (15)_vol.npy,0
rep_features\train\Negatives\mfcc_ffd2ba2f_nohash_1 (3)_orig.npy,0
rep_features\train\Negatives\mfcc_ffd2ba2f_nohash_1 (3)_slow.npy,0
rep_features\train\Negatives\mfcc_ffd2ba2f_nohash_1 (3)_fast.npy,0
rep_features\train\Negatives\mfcc_ffd2ba2f_nohash_1 (3)_pitch.npy,0
rep_features\train\Negatives\mfcc_ffd2ba2f_nohash_1 (3)_vol.npy,0
rep_features\train\Negatives\mfcc_f19d1738_nohash_0 (3)_orig.npy,0
rep_features\train\Negatives\mfcc_f19d1738_nohash_0 (3)_slow.npy,0
rep_features\train\Negatives\mfcc_f19d1738_nohash_0 (3)_fast.npy,0
rep_features\train\Negatives\mfcc_f19d1738_nohash_0 (3)_pitch.npy,0
rep_features\train\Negatives\mfcc_f19d1738_nohash_0 (3)_vol.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_0 (9)_orig.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_0 (9)_slow.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_0 (9)_fast.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_0 (9)_pitch.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_0 (9)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2366_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2366_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2366_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2366_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2366_vol.npy,0
rep_features\train\Negatives\mfcc_f6617a86_nohash_1 (5)_orig.npy,0
rep_features\train\Negatives\mfcc_f6617a86_nohash_1 (5)_slow.npy,0
rep_features\train\Negatives\mfcc_f6617a86_nohash_1 (5)_fast.npy,0
rep_features\train\Negatives\mfcc_f6617a86_nohash_1 (5)_pitch.npy,0
rep_features\train\Negatives\mfcc_f6617a86_nohash_1 (5)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_836_orig.npy,0
rep_features\train\Negatives\mfcc_noise_836_slow.npy,0
rep_features\train\Negatives\mfcc_noise_836_fast.npy,0
rep_features\train\Negatives\mfcc_noise_836_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_836_vol.npy,0
rep_features\train\Negatives\mfcc_fb7008b0_nohash_0 (7)_orig.npy,0
rep_features\train\Negatives\mfcc_fb7008b0_nohash_0 (7)_slow.npy,0
rep_features\train\Negatives\mfcc_fb7008b0_nohash_0 (7)_fast.npy,0
rep_features\train\Negatives\mfcc_fb7008b0_nohash_0 (7)_pitch.npy,0
rep_features\train\Negatives\mfcc_fb7008b0_nohash_0 (7)_vol.npy,0
rep_features\train\Negatives\mfcc_f5496439_nohash_0 (4)_orig.npy,0
rep_features\train\Negatives\mfcc_f5496439_nohash_0 (4)_slow.npy,0
rep_features\train\Negatives\mfcc_f5496439_nohash_0 (4)_fast.npy,0
rep_features\train\Negatives\mfcc_f5496439_nohash_0 (4)_pitch.npy,0
rep_features\train\Negatives\mfcc_f5496439_nohash_0 (4)_vol.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_2 (19)_orig.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_2 (19)_slow.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_2 (19)_fast.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_2 (19)_pitch.npy,0
rep_features\train\Negatives\mfcc_fa52ddf6_nohash_2 (19)_vol.npy,0
rep_features\train\Negatives\mfcc_fad7a69a_nohash_1 (3)_orig.npy,0
rep_features\train\Negatives\mfcc_fad7a69a_nohash_1 (3)_slow.npy,0
rep_features\train\Negatives\mfcc_fad7a69a_nohash_1 (3)_fast.npy,0
rep_features\train\Negatives\mfcc_fad7a69a_nohash_1 (3)_pitch.npy,0
rep_features\train\Negatives\mfcc_fad7a69a_nohash_1 (3)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2781_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2781_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2781_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2781_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2781_vol.npy,0
rep_features\train\Negatives\mfcc_noise_1971_orig.npy,0
rep_features\train\Negatives\mfcc_noise_1971_slow.npy,0
rep_features\train\Negatives\mfcc_noise_1971_fast.npy,0
rep_features\train\Negatives\mfcc_noise_1971_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_1971_vol.npy,0
rep_features\train\Negatives\mfcc_noise_1721_orig.npy,0
rep_features\train\Negatives\mfcc_noise_1721_slow.npy,0
rep_features\train\Negatives\mfcc_noise_1721_fast.npy,0
rep_features\train\Negatives\mfcc_noise_1721_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_1721_vol.npy,0
rep_features\train\Negatives\mfcc_f603e3f9_nohash_0 (7)_orig.npy,0
rep_features\train\Negatives\mfcc_f603e3f9_nohash_0 (7)_slow.npy,0
rep_features\train\Negatives\mfcc_f603e3f9_nohash_0 (7)_fast.npy,0
rep_features\train\Negatives\mfcc_f603e3f9_nohash_0 (7)_pitch.npy,0
rep_features\train\Negatives\mfcc_f603e3f9_nohash_0 (7)_vol.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_0 (15)_orig.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_0 (15)_slow.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_0 (15)_fast.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_0 (15)_pitch.npy,0
rep_features\train\Negatives\mfcc_f9643d42_nohash_0 (15)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2555_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2555_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2555_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2555_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2555_vol.npy,0
rep_features\train\Negatives\mfcc_noise_830_orig.npy,0
rep_features\train\Negatives\mfcc_noise_830_slow.npy,0
rep_features\train\Negatives\mfcc_noise_830_fast.npy,0
rep_features\train\Negatives\mfcc_noise_830_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_830_vol.npy,0
rep_features\train\Negatives\mfcc_f736ab63_nohash_3 (13)_orig.npy,0
rep_features\train\Negatives\mfcc_f736ab63_nohash_3 (13)_slow.npy,0
rep_features\train\Negatives\mfcc_f736ab63_nohash_3 (13)_fast.npy,0
rep_features\train\Negatives\mfcc_f736ab63_nohash_3 (13)_pitch.npy,0
rep_features\train\Negatives\mfcc_f736ab63_nohash_3 (13)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2792_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2792_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2792_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2792_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2792_vol.npy,0
rep_features\train\Negatives\mfcc_f174517e_nohash_1_orig.npy,0
rep_features\train\Negatives\mfcc_f174517e_nohash_1_slow.npy,0
rep_features\train\Negatives\mfcc_f174517e_nohash_1_fast.npy,0
rep_features\train\Negatives\mfcc_f174517e_nohash_1_pitch.npy,0
rep_features\train\Negatives\mfcc_f174517e_nohash_1_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2135_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2135_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2135_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2135_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2135_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2475_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2475_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2475_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2475_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2475_vol.npy,0
rep_features\train\Negatives\mfcc_ff2b842e_nohash_2 (21)_orig.npy,0
rep_features\train\Negatives\mfcc_ff2b842e_nohash_2 (21)_slow.npy,0
rep_features\train\Negatives\mfcc_ff2b842e_nohash_2 (21)_fast.npy,0
rep_features\train\Negatives\mfcc_ff2b842e_nohash_2 (21)_pitch.npy,0
rep_features\train\Negatives\mfcc_ff2b842e_nohash_2 (21)_vol.npy,0
rep_features\train\Negatives\mfcc_f2e9b610_nohash_1_orig.npy,0
rep_features\train\Negatives\mfcc_f2e9b610_nohash_1_slow.npy,0
rep_features\train\Negatives\mfcc_f2e9b610_nohash_1_fast.npy,0
rep_features\train\Negatives\mfcc_f2e9b610_nohash_1_pitch.npy,0
rep_features\train\Negatives\mfcc_f2e9b610_nohash_1_vol.npy,0
rep_features\train\Negatives\mfcc_fffcabd1_nohash_1 (3)_orig.npy,0
rep_features\train\Negatives\mfcc_fffcabd1_nohash_1 (3)_slow.npy,0
rep_features\train\Negatives\mfcc_fffcabd1_nohash_1 (3)_fast.npy,0
rep_features\train\Negatives\mfcc_fffcabd1_nohash_1 (3)_pitch.npy,0
rep_features\train\Negatives\mfcc_fffcabd1_nohash_1 (3)_vol.npy,0
rep_features\train\Negatives\mfcc_fac74f6a_nohash_0 (2)_orig.npy,0
rep_features\train\Negatives\mfcc_fac74f6a_nohash_0 (2)_slow.npy,0
rep_features\train\Negatives\mfcc_fac74f6a_nohash_0 (2)_fast.npy,0
rep_features\train\Negatives\mfcc_fac74f6a_nohash_0 (2)_pitch.npy,0
rep_features\train\Negatives\mfcc_fac74f6a_nohash_0 (2)_vol.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_0 (23)_orig.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_0 (23)_slow.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_0 (23)_fast.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_0 (23)_pitch.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_0 (23)_vol.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_1 (22)_orig.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_1 (22)_slow.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_1 (22)_fast.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_1 (22)_pitch.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_1 (22)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_540_orig.npy,0
rep_features\train\Negatives\mfcc_noise_540_slow.npy,0
rep_features\train\Negatives\mfcc_noise_540_fast.npy,0
rep_features\train\Negatives\mfcc_noise_540_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_540_vol.npy,0
rep_features\train\Negatives\mfcc_eaa83485_nohash_0 (2)_orig.npy,0
rep_features\train\Negatives\mfcc_eaa83485_nohash_0 (2)_slow.npy,0
rep_features\train\Negatives\mfcc_eaa83485_nohash_0 (2)_fast.npy,0
rep_features\train\Negatives\mfcc_eaa83485_nohash_0 (2)_pitch.npy,0
rep_features\train\Negatives\mfcc_eaa83485_nohash_0 (2)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_595_orig.npy,0
rep_features\train\Negatives\mfcc_noise_595_slow.npy,0
rep_features\train\Negatives\mfcc_noise_595_fast.npy,0
rep_features\train\Negatives\mfcc_noise_595_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_595_vol.npy,0
rep_features\train\Negatives\mfcc_noise_679_orig.npy,0
rep_features\train\Negatives\mfcc_noise_679_slow.npy,0
rep_features\train\Negatives\mfcc_noise_679_fast.npy,0
rep_features\train\Negatives\mfcc_noise_679_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_679_vol.npy,0
rep_features\train\Negatives\mfcc_f864cd4a_nohash_1_orig.npy,0
rep_features\train\Negatives\mfcc_f864cd4a_nohash_1_slow.npy,0
rep_features\train\Negatives\mfcc_f864cd4a_nohash_1_fast.npy,0
rep_features\train\Negatives\mfcc_f864cd4a_nohash_1_pitch.npy,0
rep_features\train\Negatives\mfcc_f864cd4a_nohash_1_vol.npy,0
rep_features\train\Negatives\mfcc_noise_1664_orig.npy,0
rep_features\train\Negatives\mfcc_noise_1664_slow.npy,0
rep_features\train\Negatives\mfcc_noise_1664_fast.npy,0
rep_features\train\Negatives\mfcc_noise_1664_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_1664_vol.npy,0
rep_features\train\Negatives\mfcc_f875f965_nohash_0 (3)_orig.npy,0
rep_features\train\Negatives\mfcc_f875f965_nohash_0 (3)_slow.npy,0
rep_features\train\Negatives\mfcc_f875f965_nohash_0 (3)_fast.npy,0
rep_features\train\Negatives\mfcc_f875f965_nohash_0 (3)_pitch.npy,0
rep_features\train\Negatives\mfcc_f875f965_nohash_0 (3)_vol.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_1 (13)_orig.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_1 (13)_slow.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_1 (13)_fast.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_1 (13)_pitch.npy,0
rep_features\train\Negatives\mfcc_f953e1af_nohash_1 (13)_vol.npy,0
rep_features\train\Negatives\mfcc_f9f9751d_nohash_0 (19)_orig.npy,0
rep_features\train\Negatives\mfcc_f9f9751d_nohash_0 (19)_slow.npy,0
rep_features\train\Negatives\mfcc_f9f9751d_nohash_0 (19)_fast.npy,0
rep_features\train\Negatives\mfcc_f9f9751d_nohash_0 (19)_pitch.npy,0
rep_features\train\Negatives\mfcc_f9f9751d_nohash_0 (19)_vol.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (5)_orig.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (5)_slow.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (5)_fast.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (5)_pitch.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (5)_vol.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_0 (30)_orig.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_0 (30)_slow.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_0 (30)_fast.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_0 (30)_pitch.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_0 (30)_vol.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_0 (7)_orig.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_0 (7)_slow.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_0 (7)_fast.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_0 (7)_pitch.npy,0
rep_features\train\Negatives\mfcc_fc3ba625_nohash_0 (7)_vol.npy,0
rep_features\train\Negatives\mfcc_fb24c826_nohash_1 (3)_orig.npy,0
rep_features\train\Negatives\mfcc_fb24c826_nohash_1 (3)_slow.npy,0
rep_features\train\Negatives\mfcc_fb24c826_nohash_1 (3)_fast.npy,0
rep_features\train\Negatives\mfcc_fb24c826_nohash_1 (3)_pitch.npy,0
rep_features\train\Negatives\mfcc_fb24c826_nohash_1 (3)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_2898_orig.npy,0
rep_features\train\Negatives\mfcc_noise_2898_slow.npy,0
rep_features\train\Negatives\mfcc_noise_2898_fast.npy,0
rep_features\train\Negatives\mfcc_noise_2898_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_2898_vol.npy,0
rep_features\train\Negatives\mfcc_f97e1fcd_nohash_0 (3)_orig.npy,0
rep_features\train\Negatives\mfcc_f97e1fcd_nohash_0 (3)_slow.npy,0
rep_features\train\Negatives\mfcc_f97e1fcd_nohash_0 (3)_fast.npy,0
rep_features\train\Negatives\mfcc_f97e1fcd_nohash_0 (3)_pitch.npy,0
rep_features\train\Negatives\mfcc_f97e1fcd_nohash_0 (3)_vol.npy,0
rep_features\train\Negatives\mfcc_ea9f8e11_nohash_0 (2)_orig.npy,0
rep_features\train\Negatives\mfcc_ea9f8e11_nohash_0 (2)_slow.npy,0
rep_features\train\Negatives\mfcc_ea9f8e11_nohash_0 (2)_fast.npy,0
rep_features\train\Negatives\mfcc_ea9f8e11_nohash_0 (2)_pitch.npy,0
rep_features\train\Negatives\mfcc_ea9f8e11_nohash_0 (2)_vol.npy,0
rep_features\train\Negatives\mfcc_fb8c31a9_nohash_3 (20)_orig.npy,0
rep_features\train\Negatives\mfcc_fb8c31a9_nohash_3 (20)_slow.npy,0
rep_features\train\Negatives\mfcc_fb8c31a9_nohash_3 (20)_fast.npy,0
rep_features\train\Negatives\mfcc_fb8c31a9_nohash_3 (20)_pitch.npy,0
rep_features\train\Negatives\mfcc_fb8c31a9_nohash_3 (20)_vol.npy,0
rep_features\train\Negatives\mfcc_efbc3952_nohash_1_orig.npy,0
rep_features\train\Negatives\mfcc_efbc3952_nohash_1_slow.npy,0
rep_features\train\Negatives\mfcc_efbc3952_nohash_1_fast.npy,0
rep_features\train\Negatives\mfcc_efbc3952_nohash_1_pitch.npy,0
rep_features\train\Negatives\mfcc_efbc3952_nohash_1_vol.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_3 (10)_orig.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_3 (10)_slow.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_3 (10)_fast.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_3 (10)_pitch.npy,0
rep_features\train\Negatives\mfcc_fbb56351_nohash_3 (10)_vol.npy,0
rep_features\train\Negatives\mfcc_noise_82_orig.npy,0
rep_features\train\Negatives\mfcc_noise_82_slow.npy,0
rep_features\train\Negatives\mfcc_noise_82_fast.npy,0
rep_features\train\Negatives\mfcc_noise_82_pitch.npy,0
rep_features\train\Negatives\mfcc_noise_82_vol.npy,0
rep_features\train\Negatives\mfcc_fcb25a78_nohash_0 (10)_orig.npy,0
rep_features\train\Negatives\mfcc_fcb25a78_nohash_0 (10)_slow.npy,0
rep_features\train\Negatives\mfcc_fcb25a78_nohash_0 (10)_fast.npy,0
rep_features\train\Negatives\mfcc_fcb25a78_nohash_0 (10)_pitch.npy,0
rep_features\train\Negatives\mfcc_fcb25a78_nohash_0 (10)_vol.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (4)_orig.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (4)_slow.npy,0
rep_features\train\Negatives\mfcc_f822b9bf_nohash_1 (4)_fast.npy,0
